experiment_id,observation_id,attempt_id,phase,parent_observation_id,is_replacement,requested_output_tokens,api_max_output_tokens,actual_output_tokens,reasoning_tokens,actual_input_tokens,cached_input_tokens,total_tokens,randomized_launch_position,local_create_started_at,local_create_finished_at,local_create_duration_ms,batch_id,input_file_id,output_file_id,error_file_id,created_at,in_progress_at,finalizing_at,completed_at,failed_at,expired_at,cancelled_at,expires_at,created_at_iso,in_progress_at_iso,completed_at_iso,status,creation_state,turnaround_seconds,queue_seconds,active_seconds,finalizing_seconds,server_created_at_offset_seconds,local_terminal_seen_at,response_status,finish_or_incomplete_reason,early_stop,http_status,openai_request_id,error_type,error_code,error_message,create_error_type,create_error_message,output_text_chars,output_word_count,parse_error,estimated_cost_usd,valid_observation
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t01000-k0161,1,prod,,False,1000,1000,214.0,27.0,45.0,0.0,259.0,859.0,2026-09-10T10:23:04.992389+00:00,2026-09-10T10:23:05.253395+00:00,261.006,batch_6aa285094ec881908c1d850f71b3ca24,file-URyujANMbdu1xdjE7zk3Zv,file-DFGqizSv3pzfynmczVNP3m,,1789035785,1789035787,1789036101.0,1789036102.0,,,,1789122185,2026-09-10T10:23:05+00:00,2026-09-10T10:23:07+00:00,2026-09-10T10:28:22+00:00,completed,created,317.0,2.0,315.0,1.0,5.91261100769043,2026-09-10T10:28:25.196205+00:00,completed,completed,True,200,470e2882-f700-42b2-9de4-cc57f594d784,,,,,,895.0,126.0,,0.0001329,True
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t01000-k0266,1,prod,,False,1000,1000,579.0,43.0,45.0,0.0,624.0,860.0,2026-09-10T10:23:04.998170+00:00,2026-09-10T10:23:05.244834+00:00,246.664,batch_6aa285095a3881909fd5a0c27a106f8c,file-URyujANMbdu1xdjE7zk3Zv,file-CsqaBajJBESKyiCuUdRBkt,,1789035785,1789035786,1789035957.0,1789035958.0,,,,1789122185,2026-09-10T10:23:05+00:00,2026-09-10T10:23:06+00:00,2026-09-10T10:25:58+00:00,completed,created,173.0,1.0,172.0,1.0,5.91261100769043,2026-09-10T10:25:54.091891+00:00,completed,completed,True,200,7b2b01de-a5a2-4b46-9bff-9bd01e1ab19e,,,,,,3000.0,398.0,,0.0003519,True
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t00100-k0039,1,prod,,False,100,100,100.0,38.0,45.0,0.0,145.0,861.0,2026-09-10T10:23:05.001602+00:00,2026-09-10T10:23:05.250722+00:00,249.12,batch_6aa2850952008190b59580d7fffe52cc,file-3hp7s6u7LZ2vUqQDQgaUhk,file-CZJP8A5RFTgerMmU9ETY9g,,1789035785,1789035786,1789035984.0,1789035985.0,,,,1789122185,2026-09-10T10:23:05+00:00,2026-09-10T10:23:06+00:00,2026-09-10T10:26:25+00:00,completed,created,200.0,1.0,199.0,1.0,5.91261100769043,2026-09-10T10:26:25.987241+00:00,incomplete,max_output_tokens,False,200,b01cfafa-8651-475c-9350-45c822ab7052,,,,,,338.0,46.0,,6.45e-05,True
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t10000-k0312,1,prod,,False,10000,10000,10000.0,35.0,45.0,0.0,10045.0,862.0,2026-09-10T10:23:05.004188+00:00,2026-09-10T10:23:05.386574+00:00,382.386,batch_6aa285097870819089710e21a5045e3c,file-8EjySxx6hhhcV1nVJuHAbT,file-L4SSm88dUUCpyDFakzCAj1,,1789035785,1789035787,1789036203.0,1789036205.0,,,,1789122185,2026-09-10T10:23:05+00:00,2026-09-10T10:23:07+00:00,2026-09-10T10:30:05+00:00,completed,created,420.0,2.0,418.0,2.0,5.91261100769043,2026-09-10T10:30:10.626705+00:00,incomplete,max_output_tokens,False,200,cc968f91-53b9-4afa-ba7f-6addb386b4d9,,,,,,60451.0,8285.0,,0.0060045,True
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t03000-k0215,1,prod,,False,3000,3000,1461.0,37.0,45.0,0.0,1506.0,863.0,2026-09-10T10:23:05.008071+00:00,2026-09-10T10:23:05.247811+00:00,239.74,batch_6aa28509513881908c4fd4968523ef1b,file-GBThWoKtoCWSdsqY4xy39C,file-VhnzP5bdfP3FF5QdmNbkbq,,1789035785,1789035787,1789035979.0,1789035980.0,,,,1789122185,2026-09-10T10:23:05+00:00,2026-09-10T10:23:07+00:00,2026-09-10T10:26:20+00:00,completed,created,195.0,2.0,193.0,1.0,5.91261100769043,2026-09-10T10:26:25.987241+00:00,completed,completed,True,200,c1e68e37-76f0-43c8-8350-a3748a351cfe,,,,,,8567.0,1232.0,,0.0008811,True
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t03000-k0363,1,prod,,False,3000,3000,3000.0,53.0,45.0,0.0,3045.0,864.0,2026-09-10T10:23:05.010812+00:00,2026-09-10T10:23:05.274945+00:00,264.133,batch_6aa2850954848190bf5b09b1dc4d0c48,file-GBThWoKtoCWSdsqY4xy39C,file-AhNuUY7p8bLCBcRqUew4Y2,,1789035785,1789035786,1789036011.0,1789036013.0,,,,1789122185,2026-09-10T10:23:05+00:00,2026-09-10T10:23:06+00:00,2026-09-10T10:26:53+00:00,completed,created,228.0,1.0,227.0,2.0,5.91261100769043,2026-09-10T10:27:14.894534+00:00,incomplete,max_output_tokens,False,200,a13c69e5-0f62-4ff7-adb6-9d8a20d220c5,,,,,,18841.0,2571.0,,0.0018045,True
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t01000-k0238,1,prod,,False,1000,1000,,,,,,865.0,2026-09-10T10:23:05.013377+00:00,2026-09-10T10:23:05.224298+00:00,210.921,batch_6aa2850952448190b24ba4c6409a0af1,file-URyujANMbdu1xdjE7zk3Zv,,,1789035785,1789035787,,,,,,1789122185,2026-09-10T10:23:05+00:00,2026-09-10T10:23:07+00:00,,in_progress,created,,2.0,,,5.91261100769043,,,,,200,,,,,,,,,,,False
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t00016-k0176,1,prod,,False,16,16,16.0,16.0,45.0,0.0,61.0,866.0,2026-09-10T10:23:05.016403+00:00,2026-09-10T10:23:05.236320+00:00,219.917,batch_6aa285095724819085bb9e1fb336b224,file-YLhrenST2sPgqk9wxVBmNx,file-5MLws5pbEW5iH63jjYDBxc,,1789035785,1789035786,1789035855.0,1789035856.0,,,,1789122185,2026-09-10T10:23:05+00:00,2026-09-10T10:23:06+00:00,2026-09-10T10:24:16+00:00,completed,created,71.0,1.0,70.0,1.0,5.91261100769043,2026-09-10T10:24:10.765639+00:00,incomplete,max_output_tokens,False,200,a977eba3-c09b-4f78-87c2-425c099e5a21,,,,,,0.0,0.0,,1.41e-05,True
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t10000-k0161,1,prod,,False,10000,10000,,,,,,867.0,2026-09-10T10:23:05.018726+00:00,2026-09-10T10:23:05.229854+00:00,211.128,batch_6aa28509566c8190841372e57fa56540,file-8EjySxx6hhhcV1nVJuHAbT,,,1789035785,1789035786,,,,,,1789122185,2026-09-10T10:23:05+00:00,2026-09-10T10:23:06+00:00,,in_progress,created,,1.0,,,5.91261100769043,,,,,200,,,,,,,,,,,False
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t00016-k0286,1,prod,,False,16,16,,,,,,868.0,2026-09-10T10:23:05.021184+00:00,2026-09-10T10:23:05.239303+00:00,218.119,batch_6aa28509561081909f55a0f91c957618,file-YLhrenST2sPgqk9wxVBmNx,,,1789035785,1789035786,,,,,,1789122185,2026-09-10T10:23:05+00:00,2026-09-10T10:23:06+00:00,,in_progress,created,,1.0,,,5.91261100769043,,,,,200,,,,,,,,,,,False
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t00016-k0167,1,prod,,False,16,16,,,,,,869.0,2026-09-10T10:23:05.024144+00:00,2026-09-10T10:23:05.233227+00:00,209.083,batch_6aa2850957808190b600773efdff955e,file-YLhrenST2sPgqk9wxVBmNx,,,1789035785,1789035786,,,,,,1789122185,2026-09-10T10:23:05+00:00,2026-09-10T10:23:06+00:00,,in_progress,created,,1.0,,,5.91261100769043,,,,,200,,,,,,,,,,,False
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t10000-k0253,1,prod,,False,10000,10000,10000.0,32.0,45.0,0.0,10045.0,870.0,2026-09-10T10:23:05.027267+00:00,2026-09-10T10:23:05.436680+00:00,409.413,batch_6aa285095dc08190891f680173a3170d,file-8EjySxx6hhhcV1nVJuHAbT,file-B2suFe2c8fDCN2pTTnVj9q,,1789035785,1789035787,1789036106.0,1789036107.0,,,,1789122185,2026-09-10T10:23:05+00:00,2026-09-10T10:23:07+00:00,2026-09-10T10:28:27+00:00,completed,created,322.0,2.0,320.0,1.0,5.91261100769043,2026-09-10T10:28:32.226706+00:00,incomplete,max_output_tokens,False,200,c4d00954-bf35-47bc-bd46-98308f2b2b99,,,,,,61579.0,7988.0,,0.0060045,True
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t00100-k0015,1,prod,,False,100,100,100.0,26.0,45.0,0.0,145.0,871.0,2026-09-10T10:23:05.029818+00:00,2026-09-10T10:23:05.324000+00:00,294.182,batch_6aa2850964cc819089e56e2f3f686918,file-3hp7s6u7LZ2vUqQDQgaUhk,file-R3UkapHSCMHBKkH1qmpctf,,1789035785,1789035786,1789035979.0,1789035980.0,,,,1789122185,2026-09-10T10:23:05+00:00,2026-09-10T10:23:06+00:00,2026-09-10T10:26:20+00:00,completed,created,195.0,1.0,194.0,1.0,5.91261100769043,2026-09-10T10:26:25.987241+00:00,incomplete,max_output_tokens,False,200,270b7cda-ebcf-4b3e-926b-ef35a239d942,,,,,,454.0,62.0,,6.45e-05,True
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t01000-k0223,1,prod,,False,1000,1000,,,,,,872.0,2026-09-10T10:23:05.048342+00:00,2026-09-10T10:23:05.344743+00:00,296.401,batch_6aa28509610c81908baf3ad2229faabd,file-URyujANMbdu1xdjE7zk3Zv,,,1789035785,1789035786,,,,,,1789122185,2026-09-10T10:23:05+00:00,2026-09-10T10:23:06+00:00,,in_progress,created,,1.0,,,5.91261100769043,,,,,200,,,,,,,,,,,False
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t10000-k0268,1,prod,,False,10000,10000,10000.0,31.0,45.0,0.0,10045.0,873.0,2026-09-10T10:23:05.052055+00:00,2026-09-10T10:23:05.310064+00:00,258.009,batch_6aa2850967088190babc0528fb78344b,file-8EjySxx6hhhcV1nVJuHAbT,file-J1PMSZiNEa17eR6N2KnnDq,,1789035785,1789035786,1789035957.0,1789035958.0,,,,1789122185,2026-09-10T10:23:05+00:00,2026-09-10T10:23:06+00:00,2026-09-10T10:25:58+00:00,completed,created,173.0,1.0,172.0,1.0,5.91261100769043,2026-09-10T10:25:54.091891+00:00,incomplete,max_output_tokens,False,200,8311fc3c-1904-4016-b5c7-ed10e1bf9b31,,,,,,66380.0,8901.0,,0.0060045,True
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t00100-k0182,1,prod,,False,100,100,100.0,40.0,45.0,0.0,145.0,874.0,2026-09-10T10:23:05.054447+00:00,2026-09-10T10:23:05.337266+00:00,282.819,batch_6aa285096b648190a900aa0093ec407b,file-3hp7s6u7LZ2vUqQDQgaUhk,file-TT1LEaY9pDgeRNynNmUiSJ,,1789035785,1789035787,1789035982.0,1789035983.0,,,,1789122185,2026-09-10T10:23:05+00:00,2026-09-10T10:23:07+00:00,2026-09-10T10:26:23+00:00,completed,created,198.0,2.0,196.0,1.0,5.91261100769043,2026-09-10T10:26:25.987241+00:00,incomplete,max_output_tokens,False,200,8fb5e143-4fe0-4f34-89e3-fe9d06a9e980,,,,,,324.0,43.0,,6.45e-05,True
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t00100-k0108,1,prod,,False,100,100,100.0,41.0,45.0,0.0,145.0,875.0,2026-09-10T10:23:05.056988+00:00,2026-09-10T10:23:05.294289+00:00,237.301,batch_6aa285095f408190b9c86772c3bec287,file-3hp7s6u7LZ2vUqQDQgaUhk,file-MSCFn21xm7NZqm2kXNFJpo,,1789035785,1789035787,1789035979.0,1789035980.0,,,,1789122185,2026-09-10T10:23:05+00:00,2026-09-10T10:23:07+00:00,2026-09-10T10:26:20+00:00,completed,created,195.0,2.0,193.0,1.0,5.91261100769043,2026-09-10T10:26:25.987241+00:00,incomplete,max_output_tokens,False,200,dd6000e8-e2a4-4789-b18e-17275cf4869a,,,,,,329.0,44.0,,6.45e-05,True
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t01000-k0336,1,prod,,False,1000,1000,1000.0,50.0,45.0,0.0,1045.0,876.0,2026-09-10T10:23:05.060013+00:00,2026-09-10T10:23:05.314079+00:00,254.066,batch_6aa2850961088190a210338d9a538ee1,file-URyujANMbdu1xdjE7zk3Zv,file-3tyAYegDkyGgJG3SakcQMm,,1789035785,1789035786,1789035979.0,1789035980.0,,,,1789122185,2026-09-10T10:23:05+00:00,2026-09-10T10:23:06+00:00,2026-09-10T10:26:20+00:00,completed,created,195.0,1.0,194.0,1.0,5.91261100769043,2026-09-10T10:26:25.987241+00:00,incomplete,max_output_tokens,False,200,81f152e4-9a44-471d-8e20-0b41ab19ed9c,,,,,,5493.0,734.0,,0.0006045,True
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t10000-k0233,1,prod,,False,10000,10000,182.0,29.0,45.0,0.0,227.0,877.0,2026-09-10T10:23:05.064304+00:00,2026-09-10T10:23:05.327163+00:00,262.859,batch_6aa28509619c8190a5b6c8383c86e19e,file-8EjySxx6hhhcV1nVJuHAbT,file-6wrJvqPj1Rz933Qv1JC8Zr,,1789035785,1789035787,1789035981.0,1789035982.0,,,,1789122185,2026-09-10T10:23:05+00:00,2026-09-10T10:23:07+00:00,2026-09-10T10:26:22+00:00,completed,created,197.0,2.0,195.0,1.0,5.91261100769043,2026-09-10T10:26:25.987241+00:00,completed,completed,True,200,944cfa7e-366f-4a89-b45e-71219f7f576e,,,,,,759.0,110.0,,0.0001137,True
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t10000-k0221,1,prod,,False,10000,10000,10000.0,29.0,45.0,0.0,10045.0,878.0,2026-09-10T10:23:05.066935+00:00,2026-09-10T10:23:05.290965+00:00,224.03,batch_6aa2850960e081909d11746516eedac6,file-8EjySxx6hhhcV1nVJuHAbT,file-Yaafc854E52k4fpvcbF4AY,,1789035785,1789035786,1789035936.0,1789035937.0,,,,1789122185,2026-09-10T10:23:05+00:00,2026-09-10T10:23:06+00:00,2026-09-10T10:25:37+00:00,completed,created,152.0,1.0,151.0,1.0,5.91261100769043,2026-09-10T10:25:37.965799+00:00,incomplete,max_output_tokens,False,200,d56d1f0d-ded2-4205-9999-7ca644375456,,,,,,63354.0,7984.0,,0.0060045,True
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t03000-k0069,1,prod,,False,3000,3000,,,,,,879.0,2026-09-10T10:23:05.072913+00:00,2026-09-10T10:23:05.287032+00:00,214.119,batch_6aa285096528819080aa32bad09bf537,file-GBThWoKtoCWSdsqY4xy39C,,,1789035785,1789035786,,,,,,1789122185,2026-09-10T10:23:05+00:00,2026-09-10T10:23:06+00:00,,in_progress,created,,1.0,,,5.91261100769043,,,,,200,,,,,,,,,,,False
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t01000-k0048,1,prod,,False,1000,1000,1000.0,43.0,45.0,0.0,1045.0,880.0,2026-09-10T10:23:05.076314+00:00,2026-09-10T10:23:05.333616+00:00,257.302,batch_6aa2850964888190a76c5740b214f5ed,file-URyujANMbdu1xdjE7zk3Zv,file-TGPzYUdiCed2NMrdRnYwu4,,1789035785,1789035787,1789036033.0,1789036035.0,,,,1789122185,2026-09-10T10:23:05+00:00,2026-09-10T10:23:07+00:00,2026-09-10T10:27:15+00:00,completed,created,250.0,2.0,248.0,2.0,5.91261100769043,2026-09-10T10:27:14.894534+00:00,incomplete,max_output_tokens,False,200,d32c0865-2009-44bf-a4d4-4dc4b8839bbf,,,,,,4893.0,704.0,,0.0006045,True
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t03000-k0157,1,prod,,False,3000,3000,,,,,,881.0,2026-09-10T10:23:05.080386+00:00,2026-09-10T10:23:05.297654+00:00,217.268,batch_6aa28509640c8190996e51dced27b8d9,file-GBThWoKtoCWSdsqY4xy39C,,,1789035785,1789035787,,,,,,1789122185,2026-09-10T10:23:05+00:00,2026-09-10T10:23:07+00:00,,in_progress,created,,2.0,,,5.91261100769043,,,,,200,,,,,,,,,,,False
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t00100-k0334,1,prod,,False,100,100,100.0,32.0,45.0,0.0,145.0,882.0,2026-09-10T10:23:05.088319+00:00,2026-09-10T10:23:05.364285+00:00,275.966,batch_6aa285096bd481908d7cae290d10ae9f,file-3hp7s6u7LZ2vUqQDQgaUhk,file-WkGs1uUwHSFbrfyxqtRJQB,,1789035785,1789035786,1789035897.0,1789035898.0,,,,1789122185,2026-09-10T10:23:05+00:00,2026-09-10T10:23:06+00:00,2026-09-10T10:24:58+00:00,completed,created,113.0,1.0,112.0,1.0,5.91261100769043,2026-09-10T10:25:21.497703+00:00,incomplete,max_output_tokens,False,200,48f64801-4760-496f-a61e-10e215865936,,,,,,376.0,52.0,,6.45e-05,True
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t00016-k0283,1,prod,,False,16,16,16.0,16.0,45.0,0.0,61.0,883.0,2026-09-10T10:23:05.092410+00:00,2026-09-10T10:23:05.366993+00:00,274.583,batch_6aa28509703481909ecc6452da71a8ef,file-YLhrenST2sPgqk9wxVBmNx,file-71mdjsg7JBG495ALDWLVMF,,1789035785,1789035787,1789035978.0,1789035979.0,,,,1789122185,2026-09-10T10:23:05+00:00,2026-09-10T10:23:07+00:00,2026-09-10T10:26:19+00:00,completed,created,194.0,2.0,192.0,1.0,5.91261100769043,2026-09-10T10:26:25.987241+00:00,incomplete,max_output_tokens,False,200,14c0068d-7533-4655-bbfe-9155990026e1,,,,,,0.0,0.0,,1.41e-05,True
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t01000-k0228,1,prod,,False,1000,1000,1000.0,27.0,45.0,0.0,1045.0,884.0,2026-09-10T10:23:05.094882+00:00,2026-09-10T10:23:05.340104+00:00,245.222,batch_6aa28509699881908ca0eaba6c7ff6f0,file-URyujANMbdu1xdjE7zk3Zv,file-Ni3QBDZUqgT4EU1P2C1JrB,,1789035785,1789035787,1789035977.0,1789035978.0,,,,1789122185,2026-09-10T10:23:05+00:00,2026-09-10T10:23:07+00:00,2026-09-10T10:26:18+00:00,completed,created,193.0,2.0,191.0,1.0,5.91261100769043,2026-09-10T10:26:11.518366+00:00,incomplete,max_output_tokens,False,200,8d4d7f31-ac53-4d04-8d3a-27c2bccd7ad5,,,,,,5834.0,744.0,,0.0006045,True
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t00100-k0375,1,prod,,False,100,100,,,,,,885.0,2026-09-10T10:23:05.097927+00:00,2026-09-10T10:23:05.317514+00:00,219.587,batch_6aa285096b508190b9937e49cc93d0de,file-3hp7s6u7LZ2vUqQDQgaUhk,,,1789035785,1789035786,,,,,,1789122185,2026-09-10T10:23:05+00:00,2026-09-10T10:23:06+00:00,,in_progress,created,,1.0,,,5.91261100769043,,,,,200,,,,,,,,,,,False
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t00016-k0039,1,prod,,False,16,16,,,,,,886.0,2026-09-10T10:23:05.100513+00:00,2026-09-10T10:23:05.320652+00:00,220.139,batch_6aa285096ca48190b53fc4d5c17a733a,file-YLhrenST2sPgqk9wxVBmNx,,,1789035785,1789035786,,,,,,1789122185,2026-09-10T10:23:05+00:00,2026-09-10T10:23:06+00:00,,in_progress,created,,1.0,,,5.91261100769043,,,,,200,,,,,,,,,,,False
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t10000-k0319,1,prod,,False,10000,10000,,,,,,887.0,2026-09-10T10:23:05.120945+00:00,2026-09-10T10:23:05.352126+00:00,231.181,batch_6aa2850972dc8190a720be55affd971e,file-8EjySxx6hhhcV1nVJuHAbT,,,1789035785,1789035786,,,,,,1789122185,2026-09-10T10:23:05+00:00,2026-09-10T10:23:06+00:00,,in_progress,created,,1.0,,,5.91261100769043,,,,,200,,,,,,,,,,,False
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t10000-k0350,1,prod,,False,10000,10000,,,,,,888.0,2026-09-10T10:23:05.128009+00:00,2026-09-10T10:23:05.330077+00:00,202.068,batch_6aa285096fc48190b254dedfc3209c5c,file-8EjySxx6hhhcV1nVJuHAbT,,,1789035785,1789035786,,,,,,1789122185,2026-09-10T10:23:05+00:00,2026-09-10T10:23:06+00:00,,in_progress,created,,1.0,,,5.91261100769043,,,,,200,,,,,,,,,,,False
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t03000-k0224,1,prod,,False,3000,3000,,,,,,889.0,2026-09-10T10:23:05.138456+00:00,2026-09-10T10:23:05.379149+00:00,240.693,batch_6aa285097e848190942ec8a3c3bcd554,file-GBThWoKtoCWSdsqY4xy39C,,,1789035785,1789035787,,,,,,1789122185,2026-09-10T10:23:05+00:00,2026-09-10T10:23:07+00:00,,in_progress,created,,2.0,,,5.91261100769043,,,,,200,,,,,,,,,,,False
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t00016-k0183,1,prod,,False,16,16,16.0,16.0,45.0,0.0,61.0,890.0,2026-09-10T10:23:05.144292+00:00,2026-09-10T10:23:05.416143+00:00,271.851,batch_6aa285097e2c81908f0bcb996c038cd0,file-YLhrenST2sPgqk9wxVBmNx,file-Sw2Zwq862jgtKYUrEYmmQA,,1789035785,1789035787,1789035888.0,1789035889.0,,,,1789122185,2026-09-10T10:23:05+00:00,2026-09-10T10:23:07+00:00,2026-09-10T10:24:49+00:00,completed,created,104.0,2.0,102.0,1.0,5.91261100769043,2026-09-10T10:25:21.497703+00:00,incomplete,max_output_tokens,False,200,e0693b53-c4cb-4c09-bd3d-2cc60a5076d4,,,,,,0.0,0.0,,1.41e-05,True
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t00016-k0387,1,prod,,False,16,16,,,,,,891.0,2026-09-10T10:23:05.157367+00:00,2026-09-10T10:23:05.369816+00:00,212.449,batch_6aa285097a9c8190ab92d3d0eb3a2e09,file-YLhrenST2sPgqk9wxVBmNx,,,1789035785,1789035786,,,,,,1789122185,2026-09-10T10:23:05+00:00,2026-09-10T10:23:06+00:00,,in_progress,created,,1.0,,,5.91261100769043,,,,,200,,,,,,,,,,,False
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t00016-k0250,1,prod,,False,16,16,,,,,,892.0,2026-09-10T10:23:05.164554+00:00,2026-09-10T10:23:05.383817+00:00,219.263,batch_6aa285097c1c8190b653bfab0d84a440,file-YLhrenST2sPgqk9wxVBmNx,,,1789035785,1789035786,,,,,,1789122185,2026-09-10T10:23:05+00:00,2026-09-10T10:23:06+00:00,,in_progress,created,,1.0,,,5.91261100769043,,,,,200,,,,,,,,,,,False
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t01000-k0042,1,prod,,False,1000,1000,,,,,,893.0,2026-09-10T10:23:05.168005+00:00,2026-09-10T10:23:05.398691+00:00,230.686,batch_6aa285097d58819082c394c4d0892e67,file-URyujANMbdu1xdjE7zk3Zv,,,1789035785,1789035786,,,,,,1789122185,2026-09-10T10:23:05+00:00,2026-09-10T10:23:06+00:00,,in_progress,created,,1.0,,,5.91261100769043,,,,,200,,,,,,,,,,,False
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t00016-k0068,1,prod,,False,16,16,16.0,16.0,45.0,0.0,61.0,894.0,2026-09-10T10:23:05.176334+00:00,2026-09-10T10:23:05.410352+00:00,234.018,batch_6aa2850983348190b6f0c3fad5335f58,file-YLhrenST2sPgqk9wxVBmNx,file-AgBrxr4VXD3uaGavVPggNZ,,1789035785,1789035786,1789035973.0,1789035974.0,,,,1789122185,2026-09-10T10:23:05+00:00,2026-09-10T10:23:06+00:00,2026-09-10T10:26:14+00:00,completed,created,189.0,1.0,188.0,1.0,5.91261100769043,2026-09-10T10:26:11.518366+00:00,incomplete,max_output_tokens,False,200,8e828dcd-9a30-486c-bcb0-b986e7615f55,,,,,,0.0,0.0,,1.41e-05,True
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t00016-k0085,1,prod,,False,16,16,,,,,,895.0,2026-09-10T10:23:05.180347+00:00,2026-09-10T10:23:05.402708+00:00,222.361,batch_6aa285097f9c819083a7026a79b46c26,file-YLhrenST2sPgqk9wxVBmNx,,,1789035785,1789035786,,,,,,1789122185,2026-09-10T10:23:05+00:00,2026-09-10T10:23:06+00:00,,in_progress,created,,1.0,,,5.91261100769043,,,,,200,,,,,,,,,,,False
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t01000-k0141,1,prod,,False,1000,1000,1000.0,30.0,45.0,0.0,1045.0,896.0,2026-09-10T10:23:05.186887+00:00,2026-09-10T10:23:05.439852+00:00,252.965,batch_6aa2850987548190ae4f84058fcc55f5,file-URyujANMbdu1xdjE7zk3Zv,file-G2W3DqXzHuqHy7YDUy1sFR,,1789035785,1789035846,1789035896.0,1789035898.0,,,,1789122185,2026-09-10T10:23:05+00:00,2026-09-10T10:24:06+00:00,2026-09-10T10:24:58+00:00,completed,created,113.0,61.0,52.0,2.0,5.91261100769043,2026-09-10T10:25:21.497703+00:00,incomplete,max_output_tokens,False,200,d3bb11d8-d612-4767-8e48-813767dbdf2d,,,,,,5950.0,786.0,,0.0006045,True
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t00016-k0227,1,prod,,False,16,16,16.0,16.0,45.0,0.0,61.0,897.0,2026-09-10T10:23:05.190147+00:00,2026-09-10T10:23:05.413571+00:00,223.424,batch_6aa2850985748190826a8e9665f99752,file-YLhrenST2sPgqk9wxVBmNx,file-9YnEv9aoyy3DNYUWhWqN5D,,1789035785,1789035786,1789035936.0,1789035937.0,,,,1789122185,2026-09-10T10:23:05+00:00,2026-09-10T10:23:06+00:00,2026-09-10T10:25:37+00:00,completed,created,152.0,1.0,151.0,1.0,5.91261100769043,2026-09-10T10:25:37.965799+00:00,incomplete,max_output_tokens,False,200,658aae78-07cf-4307-b1c4-caf8ea249df1,,,,,,0.0,0.0,,1.41e-05,True
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t10000-k0278,1,prod,,False,10000,10000,,,,,,898.0,2026-09-10T10:23:05.206403+00:00,2026-09-10T10:23:05.443058+00:00,236.655,batch_6aa28509887881909eba676f34adb0ad,file-8EjySxx6hhhcV1nVJuHAbT,,,1789035785,1789035786,,,,,,1789122185,2026-09-10T10:23:05+00:00,2026-09-10T10:23:06+00:00,,in_progress,created,,1.0,,,5.91261100769043,,,,,200,,,,,,,,,,,False
batch-turnaround-gpt-5.6-luna-2026-09-10,prod-t00100-k0068,1,prod,,False,100,100,100.0,42.0,45.0,0.0,145.0,899.0,2026-09-10T10:23:05.210049+00:00,2026-09-10T10:23:05.523907+00:00,313.858,batch_6aa28509942c81908aadc83d0261a9c3,file-3hp7s6u7LZ2vUqQDQgaUhk,file-XHvGqNWsERgVgUUZKCfZih,,1789035785,1789035787,1789035980.0,1789035981.0,,,,1789122185,2026-09-10T10:23:05+00:00,2026-09-10T10:23:07+00:00,2026-09-10T10:26:21+00:00,completed,created,196.0,2.0,194.0,1.0,5.91261100769043,2026-09-10T10:26:25.987241+00:00,incomplete,max_output_tokens,False,200,7b690b05-1f07-47ae-b2c1-331deaf3e41f,,,,,,302.0,40.0,,6.45e-05,True
